sleep_efficiency,stress_score,sleep_stage_deep_pct,sleep_stage_rem_pct,sleep_stage_light_pct,sleep_stage_awake_pct,caffeine_mg,bedtime_consistency_std_min,hrv_rmssd_ms,room_humidity_pct,step_count_day,ambient_noise_db,height_cm,room_temperature_c,age,screen_time_before_bed_min,activity_before_bed_min,weight_kg,respiration_rate_bpm,jetlag_hours,sleep_score_raw
0.987,41,0.154,0.133,0.545,0.168,88,3.3,20.0,0.396,5092,54.2,165.7,26.7,48,49,59,99.6,16.1,-3,59
0.7170000000000001,51,0.27,0.14,0.568,0.023,0,30.7,33.7,0.626,2355,24.0,168.0,23.2,62,17,35,63.4,13.9,8,43
0.958,0,0.235,0.155,0.491,0.119,129,11.1,27.1,0.489,2702,30.2,158.7,22.8,46,109,47,92.9,14.0,-10,62
0.981,25,0.122,0.243,0.4429999999999999,0.192,8,31.1,36.1,0.391,4953,32.3,153.6,24.9,39,0,45,94.8,15.2,5,66
0.894,35,0.212,0.238,0.5,0.05,78,21.6,20.1,0.48,7855,41.5,173.1,22.6,51,26,52,74.6,13.5,-7,56
0.966,0,0.15,0.209,0.501,0.14,113,27.4,14.2,0.332,7875,35.7,161.2,24.4,52,84,76,60.3,15.1,1,62
0.88,44,0.188,0.196,0.506,0.11,130,25.3,16.6,0.447,5700,32.9,170.7,22.9,33,123,19,74.2,13.9,8,52
0.94,33,0.175,0.128,0.495,0.2019999999999999,60,78.6,33.5,0.449,10695,27.2,177.2,23.5,39,49,23,59.0,12.6,2,56
0.8759999999999999,33,0.22,0.1989999999999999,0.504,0.077,85,37.9,35.7,0.288,4211,35.5,181.0,24.9,27,0,0,87.7,12.0,5,58
0.83,53,0.225,0.208,0.47,0.0969999999999999,57,22.3,30.8,0.385,12189,29.6,165.5,22.6,56,39,37,48.0,11.8,-2,51
0.966,59,0.311,0.207,0.412,0.071,95,0.2,23.4,0.419,3830,31.9,178.6,23.8,42,59,117,71.7,13.7,11,63
0.946,35,0.168,0.2319999999999999,0.547,0.053,178,29.0,27.4,0.33,6113,30.3,186.7,21.6,39,120,48,75.3,13.9,1,58
0.918,22,0.204,0.228,0.447,0.121,89,34.1,52.0,0.341,8376,28.0,169.4,22.7,61,0,44,64.9,16.3,-2,55
0.979,46,0.255,0.12,0.596,0.0289999999999999,4,8.3,48.3,0.484,11459,35.8,165.7,24.8,70,10,96,100.5,15.7,-4,58
0.961,16,0.143,0.252,0.5489999999999999,0.0559999999999999,112,62.8,28.1,0.507,9668,34.4,164.9,25.9,38,87,53,94.8,13.4,-5,65
0.985,6,0.217,0.195,0.413,0.175,41,75.8,38.2,0.485,743,25.0,179.4,28.3,34,0,43,87.5,13.7,-1,63
0.94,38,0.24,0.284,0.376,0.1,121,20.0,36.5,0.144,4034,34.8,163.1,21.8,27,50,55,60.4,12.1,-8,58
0.916,17,0.18,0.193,0.5489999999999999,0.079,136,1.2,25.3,0.536,2620,33.4,174.3,24.8,34,80,13,90.6,15.4,-7,63
0.898,40,0.201,0.11,0.49,0.198,91,26.1,24.9,0.242,1245,29.5,161.2,21.0,45,27,3,61.0,14.2,-5,56
0.99,41,0.209,0.134,0.418,0.239,49,44.8,20.5,0.3879999999999999,9109,33.2,165.2,23.4,36,37,10,95.0,14.8,0,56
0.973,40,0.283,0.138,0.5670000000000001,0.012,83,24.8,28.4,0.408,5717,33.8,167.5,25.2,59,91,24,92.2,13.7,-5,60
0.971,44,0.18,0.191,0.527,0.102,40,1.0,21.1,0.5379999999999999,4562,32.5,172.6,22.5,29,55,55,71.2,13.3,-12,58
0.942,60,0.196,0.174,0.534,0.095,52,5.0,12.6,0.337,7199,24.6,173.9,25.2,41,47,7,63.2,12.8,4,54
0.989,25,0.108,0.155,0.564,0.173,166,52.4,21.6,0.372,0,22.9,164.9,23.7,68,64,41,80.4,14.2,6,63
0.961,38,0.225,0.157,0.573,0.045,169,40.5,29.0,0.4579999999999999,6208,39.6,175.6,23.3,21,117,96,85.8,15.0,-19,56
0.931,33,0.071,0.272,0.5529999999999999,0.105,173,18.1,29.9,0.411,7633,41.9,168.7,23.7,35,29,10,78.4,13.2,3,59
0.96,15,0.178,0.284,0.513,0.025,27,42.6,39.7,0.4639999999999999,4598,30.9,189.0,23.3,61,90,2,92.9,13.8,6,65
0.964,61,0.179,0.203,0.455,0.1639999999999999,141,50.6,36.9,0.5820000000000001,7628,33.9,161.1,22.8,79,11,0,118.7,15.5,-6,60
0.978,76,0.16,0.178,0.541,0.12,101,28.1,34.4,0.5329999999999999,6459,32.0,163.8,21.5,59,23,82,105.2,12.6,-10,55
1.0,1,0.175,0.193,0.513,0.119,11,64.1,48.8,0.439,4656,28.7,162.6,22.5,57,31,52,66.9,14.7,-11,65
0.945,51,0.177,0.158,0.519,0.146,10,9.8,37.8,0.321,308,23.7,160.4,21.0,57,67,87,81.6,14.1,-8,56
0.965,0,0.104,0.093,0.465,0.3379999999999999,83,55.9,46.3,0.416,12019,34.0,151.3,26.1,37,84,65,60.8,13.7,-6,62
0.795,41,0.184,0.134,0.629,0.053,270,6.9,36.6,0.385,8129,21.7,165.7,23.0,20,107,22,75.9,13.9,4,52
0.727,58,0.136,0.178,0.614,0.071,105,59.1,40.0,0.5820000000000001,10256,45.8,177.0,22.7,32,130,15,54.2,13.0,-6,38
0.957,45,0.181,0.196,0.562,0.061,28,20.6,56.4,0.51,2810,25.1,170.7,22.1,32,73,21,39.6,13.6,4,56
0.86,49,0.314,0.1369999999999999,0.482,0.068,168,22.4,45.6,0.477,9043,32.1,184.5,20.8,26,63,56,82.1,13.2,2,54
0.954,12,0.147,0.081,0.612,0.159,46,33.5,12.4,0.573,3606,30.4,173.9,24.8,47,60,66,71.5,15.6,-5,56
0.979,36,0.125,0.128,0.5660000000000001,0.181,31,10.8,31.7,0.493,4230,38.2,158.4,25.2,20,20,96,63.0,12.8,-4,52
0.84,47,0.1889999999999999,0.205,0.529,0.077,85,27.3,25.8,0.698,1974,35.4,173.1,23.6,68,62,46,95.2,13.9,1,52
0.91,25,0.18,0.243,0.516,0.061,82,11.2,62.0,0.481,7873,44.3,168.9,22.4,28,7,0,52.7,13.9,-2,54
0.885,29,0.242,0.236,0.512,0.01,40,11.6,19.6,0.357,3529,39.2,172.7,22.8,75,52,39,75.5,12.2,-2,62
0.959,28,0.24,0.168,0.551,0.0409999999999999,67,16.5,25.0,0.384,2335,33.0,177.3,20.3,44,18,75,81.9,13.0,-2,61
0.878,47,0.174,0.201,0.561,0.063,57,23.6,6.3,0.5660000000000001,11342,40.6,177.0,18.6,32,94,41,54.2,14.7,9,51
0.946,36,0.246,0.211,0.482,0.062,141,41.2,23.9,0.4539999999999999,3916,22.6,160.7,25.1,46,48,17,78.7,16.5,0,60
0.95,3,0.1969999999999999,0.239,0.5529999999999999,0.01,29,31.3,40.2,0.494,8667,35.6,162.6,22.5,46,114,48,82.2,17.6,-2,70
0.987,57,0.19,0.266,0.467,0.077,9,1.7,20.8,0.336,6689,33.1,155.8,22.4,51,38,44,59.1,11.8,5,57
0.99,26,0.209,0.259,0.475,0.0559999999999999,28,26.7,39.4,0.555,6013,29.7,175.9,19.5,20,97,55,88.9,11.1,1,67
0.862,51,0.131,0.218,0.56,0.091,15,59.5,22.1,0.482,5917,24.9,178.6,26.4,45,23,54,70.1,14.1,2,49
0.96,35,0.188,0.173,0.604,0.036,104,4.4,25.2,0.765,6553,26.3,182.7,26.7,69,38,38,73.2,15.8,6,60
0.918,26,0.104,0.096,0.635,0.166,34,15.1,37.2,0.335,1582,37.0,170.0,23.9,64,44,60,54.2,15.7,2,55
0.954,25,0.225,0.233,0.467,0.076,26,67.7,31.9,0.452,10337,29.6,169.0,21.4,72,85,2,61.8,14.1,1,61
0.967,24,0.212,0.16,0.5539999999999999,0.074,79,12.1,43.5,0.5770000000000001,3440,36.1,173.3,21.2,25,55,0,54.3,12.5,10,65
0.955,30,0.206,0.139,0.654,0.0,114,17.0,26.2,0.506,11224,20.5,162.6,21.6,57,15,62,66.9,15.6,1,58
0.935,57,0.242,0.2239999999999999,0.496,0.038,105,54.0,31.7,0.1669999999999999,5081,32.7,156.6,24.0,18,86,24,80.9,13.8,5,56
0.982,34,0.22,0.236,0.527,0.017,53,10.3,42.1,0.352,5187,30.7,181.9,20.0,57,27,28,73.2,14.7,2,61
0.762,47,0.174,0.173,0.5720000000000001,0.081,26,39.3,31.5,0.313,5295,27.6,169.6,25.0,34,86,99,48.9,14.8,-15,49
0.933,52,0.265,0.23,0.446,0.059,144,24.9,23.8,0.321,4450,24.7,173.1,25.7,68,54,22,95.2,11.5,1,60
0.904,57,0.168,0.122,0.4379999999999999,0.272,129,10.0,5.9,0.555,309,39.0,150.0,24.1,28,39,36,79.7,15.1,-7,51
0.916,0,0.073,0.155,0.452,0.321,56,50.2,8.7,0.541,4648,35.0,191.6,22.9,34,118,44,75.1,11.2,2,65
0.967,50,0.081,0.157,0.594,0.168,23,46.6,24.7,0.293,2916,33.6,153.4,22.9,65,89,16,98.4,14.3,-7,49
0.993,80,0.2189999999999999,0.13,0.5539999999999999,0.0969999999999999,84,23.9,38.4,0.4629999999999999,6388,29.6,164.0,22.7,74,65,40,72.4,14.4,1,54
0.986,44,0.132,0.179,0.654,0.035,29,20.4,32.7,0.4629999999999999,4457,38.0,185.7,23.4,28,22,60,72.7,14.8,8,58
0.968,60,0.21,0.151,0.455,0.185,26,70.3,20.1,0.4629999999999999,7051,26.8,174.5,21.2,18,27,21,56.0,11.0,3,52
0.915,52,0.211,0.206,0.5539999999999999,0.03,210,79.0,38.1,0.599,6128,36.9,160.6,21.7,60,46,43,65.1,14.4,15,51
0.928,19,0.176,0.141,0.495,0.188,158,2.5,59.1,0.581,5834,24.4,178.7,22.0,65,0,76,74.8,16.0,2,58
0.968,17,0.15,0.252,0.532,0.066,94,38.6,23.7,0.369,12130,25.3,156.6,20.2,78,63,59,62.0,13.3,0,63
0.987,48,0.153,0.245,0.5660000000000001,0.036,25,31.2,15.6,0.352,10400,32.1,163.9,21.8,49,82,3,63.7,13.0,4,67
0.918,29,0.198,0.142,0.494,0.165,33,31.0,21.8,0.315,6960,25.7,163.9,23.3,72,42,65,52.4,11.9,8,58
0.966,26,0.233,0.157,0.569,0.0409999999999999,34,20.0,42.5,0.322,9232,32.6,158.9,25.8,30,18,43,80.7,14.0,13,61
0.8859999999999999,38,0.175,0.121,0.602,0.102,27,63.5,58.7,0.614,4534,28.4,172.4,26.6,66,120,41,91.3,14.1,2,54
0.878,41,0.051,0.263,0.508,0.178,81,4.4,19.5,0.397,10671,32.5,168.4,25.7,43,57,30,93.4,13.7,-7,52
0.929,59,0.178,0.245,0.574,0.003,125,1.0,22.3,0.3429999999999999,3922,33.7,173.0,20.9,75,72,69,83.8,11.6,-19,55
0.936,54,0.156,0.122,0.486,0.236,52,37.5,5.0,0.537,6492,31.9,185.3,21.8,45,28,60,67.2,16.0,10,52
0.97,51,0.248,0.183,0.431,0.139,180,41.8,32.5,0.502,1819,35.5,166.6,27.3,69,0,22,65.6,13.3,-6,56
0.87,48,0.175,0.128,0.499,0.1989999999999999,47,49.3,47.9,0.598,2673,33.3,170.6,23.4,51,9,52,49.7,13.3,-6,46
0.821,41,0.1119999999999999,0.094,0.551,0.242,126,1.8,58.2,0.527,4850,22.8,169.6,23.7,70,120,51,73.0,11.1,-4,43
0.924,18,0.08,0.1639999999999999,0.599,0.157,99,54.0,32.1,0.5579999999999999,7057,31.4,164.0,19.5,56,57,0,77.0,13.8,-14,54
0.92,22,0.2319999999999999,0.259,0.506,0.003,1,56.3,44.3,0.58,8152,41.0,158.2,23.4,44,115,69,76.0,14.1,-3,67
0.952,0,0.165,0.1889999999999999,0.602,0.044,104,87.0,11.9,0.606,7056,32.5,157.8,27.8,39,104,32,79.6,15.0,-7,66
0.84,39,0.292,0.276,0.369,0.063,49,71.6,33.9,0.517,8939,33.1,171.5,20.9,30,21,66,80.0,13.5,26,60
0.922,65,0.182,0.2019999999999999,0.5760000000000001,0.04,17,33.1,42.9,0.79,1722,34.4,170.3,24.4,57,83,47,77.2,14.1,3,47
0.93,32,0.2689999999999999,0.213,0.419,0.098,79,18.9,29.9,0.608,5939,33.9,184.4,26.2,28,16,64,77.1,11.4,-11,63
0.92,73,0.23,0.212,0.47,0.088,95,59.6,14.7,0.282,0,28.3,176.3,20.3,30,73,48,90.7,15.6,2,52
0.949,55,0.173,0.171,0.574,0.0819999999999999,191,51.5,34.6,0.467,857,34.8,158.0,20.8,56,53,60,69.6,11.7,3,55
0.953,50,0.1889999999999999,0.228,0.49,0.093,150,23.3,10.8,0.3229999999999999,5442,30.2,148.8,18.2,31,48,34,87.9,14.4,-5,68
0.995,23,0.257,0.259,0.4029999999999999,0.081,47,12.8,28.2,0.601,10869,20.3,170.0,24.2,64,61,19,57.8,16.3,11,65
0.78,50,0.186,0.18,0.574,0.061,89,66.6,30.8,0.4629999999999999,3117,28.1,166.8,23.6,60,75,0,67.7,14.5,1,46
0.942,38,0.05,0.22,0.7120000000000001,0.018,96,7.0,34.8,0.511,5878,32.2,155.6,22.7,23,98,53,65.2,15.6,13,55
0.953,22,0.106,0.258,0.515,0.12,131,40.3,25.0,0.51,3789,29.1,158.9,21.7,59,0,25,62.7,12.6,10,57
0.958,42,0.256,0.141,0.497,0.106,89,44.4,37.3,0.518,7675,24.4,156.2,23.9,57,0,22,83.4,12.9,0,56
0.953,34,0.184,0.191,0.611,0.0139999999999999,90,3.9,47.7,0.429,2177,25.7,160.9,21.8,58,116,26,75.9,14.4,7,63
0.963,46,0.1939999999999999,0.1939999999999999,0.485,0.127,5,18.7,31.0,0.37,4855,38.7,149.1,21.4,56,20,0,90.5,14.3,3,57
0.953,39,0.231,0.233,0.467,0.069,179,28.5,14.7,0.26,10238,22.4,165.3,21.3,45,40,77,66.9,13.5,13,64
0.937,47,0.158,0.148,0.653,0.0409999999999999,33,13.2,22.3,0.62,6691,34.9,176.8,25.1,48,107,30,86.1,14.4,-4,53
0.956,50,0.2239999999999999,0.209,0.524,0.043,11,37.6,33.4,0.5660000000000001,5588,42.8,172.4,20.1,40,83,37,87.3,13.1,-12,58
0.942,61,0.23,0.181,0.52,0.069,53,37.5,51.1,0.4479999999999999,36,41.0,180.1,24.5,45,132,38,70.8,15.4,12,53
0.966,4,0.2269999999999999,0.237,0.478,0.0579999999999999,72,48.4,26.8,0.402,5510,27.0,174.0,23.8,58,72,23,73.2,13.7,-2,69
0.938,44,0.201,0.2239999999999999,0.552,0.023,64,20.1,55.3,0.503,8242,35.1,166.3,24.5,61,0,79,113.0,15.2,13,60
0.93,31,0.2269999999999999,0.08,0.583,0.11,185,75.8,49.8,0.465,110,33.2,181.4,23.3,62,0,57,73.3,11.1,8,54
0.933,45,0.104,0.1969999999999999,0.6659999999999999,0.033,86,17.6,27.5,0.341,6369,29.2,182.0,23.2,41,0,31,60.7,15.3,0,60
0.956,43,0.131,0.115,0.505,0.249,69,29.1,37.5,0.429,808,32.0,168.5,22.9,53,102,44,66.5,14.2,-3,51
0.953,28,0.1159999999999999,0.133,0.498,0.253,112,31.9,25.0,0.5479999999999999,2001,44.2,181.7,25.5,42,48,0,43.1,12.6,5,60
0.976,38,0.178,0.211,0.528,0.083,101,25.3,28.4,0.57,5361,41.9,185.9,25.0,68,135,67,44.5,14.6,-7,59
0.982,29,0.15,0.206,0.591,0.053,131,25.6,13.8,0.706,9980,25.2,182.5,23.5,39,46,37,98.2,14.4,-6,65
0.912,49,0.183,0.2019999999999999,0.506,0.109,83,12.1,25.1,0.446,2809,31.7,164.3,23.7,39,24,33,71.9,13.8,-10,55
0.947,10,0.155,0.222,0.608,0.015,55,15.5,18.5,0.412,4997,37.5,160.9,23.2,49,17,65,60.6,14.1,2,62
0.954,31,0.24,0.1939999999999999,0.522,0.043,94,51.3,27.4,0.437,8013,26.4,159.6,24.8,31,63,78,74.1,14.3,5,64
0.921,33,0.132,0.2,0.5920000000000001,0.076,92,30.4,44.3,0.3929999999999999,3747,37.1,179.1,20.8,60,97,21,80.8,14.2,7,56
0.913,42,0.255,0.153,0.5579999999999999,0.034,163,27.2,36.0,0.38,9371,27.7,177.6,23.7,21,60,54,66.7,14.8,0,54
0.922,51,0.326,0.191,0.411,0.073,164,21.4,10.1,0.502,2831,38.3,165.2,23.6,35,59,33,82.7,11.6,-11,57
0.928,14,0.1969999999999999,0.168,0.616,0.018,38,41.9,44.9,0.442,1260,34.7,161.1,23.1,67,153,40,73.8,12.7,-23,65
0.929,3,0.123,0.246,0.517,0.114,47,32.0,49.6,0.254,5806,38.1,176.9,22.7,76,83,31,80.1,14.2,-20,68
0.944,12,0.1639999999999999,0.209,0.4,0.2269999999999999,66,31.8,33.5,0.418,11152,30.2,174.6,23.9,21,73,39,92.4,15.0,9,64
0.983,7,0.294,0.264,0.413,0.03,112,48.1,22.4,0.341,418,24.0,179.8,20.8,65,9,71,91.9,15.4,2,73
0.993,2,0.204,0.244,0.49,0.063,68,33.9,16.0,0.487,4351,40.7,171.2,21.3,31,40,51,67.7,13.0,2,75
0.982,68,0.103,0.242,0.5489999999999999,0.106,118,26.4,45.2,0.557,6434,33.6,164.9,23.8,38,54,48,94.8,14.4,9,53
0.976,23,0.248,0.213,0.484,0.055,193,53.9,29.6,0.465,8325,35.6,158.0,24.9,29,27,27,85.8,14.3,5,65
0.7909999999999999,35,0.1369999999999999,0.1689999999999999,0.62,0.074,32,13.9,27.5,0.493,7835,33.4,171.8,25.6,73,0,74,64.4,14.4,-5,45
0.8190000000000001,57,0.148,0.193,0.5479999999999999,0.111,82,49.2,25.8,0.568,5230,35.3,159.7,21.4,26,97,7,80.1,14.0,0,49
0.913,45,0.242,0.0969999999999999,0.465,0.1969999999999999,52,16.7,32.5,0.72,6563,36.5,166.1,21.3,27,0,72,75.4,14.8,-5,52
0.87,43,0.2239999999999999,0.24,0.467,0.069,82,54.4,47.2,0.301,3316,37.1,167.4,26.2,52,23,0,65.2,12.8,0,54
0.94,70,0.225,0.191,0.515,0.069,59,26.1,22.3,0.541,1170,24.6,167.5,23.4,70,43,3,76.3,13.7,7,53
0.958,27,0.285,0.28,0.3979999999999999,0.037,162,38.8,48.7,0.41,10508,37.2,170.8,20.0,54,0,37,70.8,14.5,7,65
0.947,39,0.176,0.109,0.497,0.218,211,41.6,46.9,0.416,5169,32.2,158.2,22.1,56,62,0,98.8,10.0,7,58
0.939,48,0.13,0.225,0.5870000000000001,0.0579999999999999,127,29.6,16.9,0.547,1308,32.9,165.5,23.1,22,5,47,87.4,15.8,-10,55
0.848,40,0.16,0.242,0.51,0.088,162,9.5,27.6,0.662,4424,36.4,151.5,23.5,20,62,76,80.9,13.9,4,55
0.895,31,0.166,0.239,0.529,0.066,142,29.1,51.7,0.176,877,31.2,167.2,20.4,21,34,36,80.5,14.6,1,54
0.906,39,0.24,0.25,0.449,0.061,35,11.6,8.9,0.43,6386,20.0,167.1,22.2,63,85,17,73.4,16.5,5,61
0.936,39,0.068,0.157,0.47,0.305,81,19.5,28.4,0.465,4681,36.3,167.1,25.7,47,5,0,56.7,15.7,-2,51
0.899,56,0.264,0.3,0.397,0.039,15,43.7,26.8,0.324,7100,37.2,178.6,23.2,72,0,91,85.7,11.6,-1,56
0.964,13,0.221,0.208,0.503,0.067,86,5.1,30.2,0.546,6087,35.3,180.5,22.2,65,64,53,70.6,15.5,4,65
0.957,33,0.1969999999999999,0.233,0.485,0.084,184,20.6,28.6,0.532,1843,48.5,166.8,20.4,47,75,0,88.1,17.3,-8,64
0.95,35,0.13,0.1639999999999999,0.556,0.15,42,4.3,44.6,0.4579999999999999,0,40.4,163.9,23.0,72,19,36,102.4,14.1,6,64
0.946,31,0.1939999999999999,0.166,0.595,0.045,72,6.7,12.2,0.1,1813,32.6,156.4,27.5,26,3,54,78.2,13.7,-1,59
0.921,49,0.253,0.2019999999999999,0.449,0.096,5,10.4,33.4,0.346,11213,21.5,159.3,21.6,58,109,0,59.2,11.9,-9,55
0.922,8,0.254,0.173,0.522,0.051,98,40.4,35.0,0.407,8083,35.5,183.8,22.9,50,36,65,82.5,14.6,7,63
0.932,21,0.243,0.163,0.451,0.144,108,6.2,13.8,0.484,4081,20.0,158.9,21.9,59,87,11,62.7,15.1,6,61
0.845,30,0.151,0.195,0.48,0.174,197,75.7,28.5,0.431,2003,21.8,165.9,22.3,67,64,62,71.3,12.7,5,48
0.989,24,0.175,0.173,0.486,0.166,171,22.0,14.0,0.6809999999999999,2583,26.9,181.8,26.0,41,114,24,62.7,13.2,-3,64
0.917,40,0.195,0.157,0.527,0.121,66,5.4,54.4,0.512,4747,35.1,173.7,23.7,33,33,0,54.5,14.2,-4,60
0.916,27,0.198,0.3,0.435,0.067,117,12.4,45.3,0.473,9005,40.7,171.3,20.4,22,24,0,68.4,13.8,6,55
0.933,42,0.148,0.147,0.635,0.07,154,9.3,12.5,0.452,7757,31.3,167.7,21.1,40,93,55,100.9,10.9,-1,58
0.92,27,0.19,0.157,0.5820000000000001,0.071,81,11.4,24.8,0.3929999999999999,2238,33.7,176.3,21.1,75,50,37,88.2,12.6,-8,59
0.985,33,0.136,0.2339999999999999,0.589,0.042,73,54.5,15.7,0.315,11991,34.1,173.6,24.1,19,79,37,72.0,12.7,1,58
0.8170000000000001,16,0.184,0.228,0.518,0.07,80,59.6,38.1,0.627,9686,31.3,172.1,23.4,52,84,73,120.0,13.3,2,56
0.8690000000000001,33,0.152,0.143,0.568,0.1369999999999999,23,8.6,34.8,0.508,7776,32.4,169.5,20.9,60,22,52,43.7,14.4,-1,52
0.97,16,0.2189999999999999,0.249,0.508,0.024,7,55.5,32.0,0.526,5183,36.0,163.0,27.6,27,106,59,75.6,15.3,-21,63
0.922,46,0.119,0.149,0.534,0.198,25,16.0,33.3,0.522,0,39.3,170.1,22.5,50,74,58,45.9,13.0,13,62
0.948,47,0.192,0.271,0.466,0.071,78,43.3,19.1,0.421,8247,34.7,171.8,21.2,19,0,67,71.2,12.0,-20,62
0.7759999999999999,23,0.0969999999999999,0.3,0.527,0.076,20,13.4,21.6,0.382,5905,29.9,163.4,22.7,58,37,14,66.7,11.2,6,50
0.992,44,0.1689999999999999,0.154,0.63,0.047,94,3.8,35.0,0.35,5941,32.3,171.6,23.7,31,8,34,61.7,13.7,-9,59
0.941,24,0.129,0.178,0.5479999999999999,0.145,72,47.6,21.5,0.351,6453,28.0,189.7,26.7,57,55,23,66.6,11.7,13,59
0.991,16,0.105,0.2189999999999999,0.53,0.147,131,54.1,29.1,0.325,4796,37.2,172.5,22.6,62,129,0,111.4,14.3,1,66
0.967,50,0.161,0.244,0.526,0.07,211,36.3,17.9,0.382,7471,36.2,182.0,24.2,70,24,0,89.3,12.5,0,59
0.935,47,0.19,0.201,0.565,0.045,106,8.4,35.7,0.539,6244,36.5,174.1,23.6,59,87,72,100.7,13.6,2,59
0.74,34,0.192,0.3,0.496,0.012,121,1.7,37.6,0.5760000000000001,0,24.9,185.1,22.7,20,71,75,81.1,14.0,-18,47
0.843,42,0.156,0.176,0.5760000000000001,0.091,151,17.6,36.0,0.412,9298,40.1,172.6,25.1,46,129,12,63.3,17.0,-10,56
0.916,11,0.215,0.245,0.528,0.012,112,71.9,26.9,0.4529999999999999,5395,34.3,184.6,23.6,55,24,70,51.9,15.3,-1,66
0.991,43,0.179,0.204,0.5710000000000001,0.046,75,30.4,51.8,0.513,7939,30.8,171.2,25.5,59,71,92,77.8,12.9,5,65
0.952,36,0.332,0.175,0.49,0.003,55,9.3,27.0,0.411,6841,27.9,172.0,23.2,54,84,9,82.8,14.2,-1,63
0.885,21,0.1639999999999999,0.193,0.535,0.108,137,14.9,27.5,0.3329999999999999,6030,34.8,161.2,23.8,52,72,10,60.3,11.3,4,54
0.93,44,0.284,0.178,0.457,0.081,207,28.9,16.2,0.625,3205,31.5,152.4,24.5,70,36,48,75.4,15.0,1,59
0.857,4,0.152,0.3,0.482,0.066,22,7.4,13.5,0.42,8695,35.0,173.7,19.3,33,18,94,54.5,12.9,-6,61
0.978,36,0.2269999999999999,0.3,0.397,0.076,148,17.1,34.4,0.346,8493,26.6,181.6,23.2,71,151,64,67.2,14.6,-12,62
0.966,7,0.286,0.201,0.4429999999999999,0.07,78,50.6,27.0,0.633,1984,31.6,180.6,26.1,30,23,27,71.7,13.4,-16,70
0.977,39,0.05,0.159,0.4029999999999999,0.3879999999999999,105,57.1,39.3,0.408,7944,43.2,167.9,23.1,29,8,47,68.7,14.1,3,55
0.907,60,0.12,0.084,0.5820000000000001,0.214,229,58.6,20.0,0.614,5939,35.1,182.9,23.0,31,56,0,75.0,14.2,-4,47
0.902,52,0.162,0.243,0.532,0.062,109,36.0,46.8,0.34,4499,39.7,176.3,22.4,71,80,31,54.6,11.3,-3,53
0.974,33,0.156,0.198,0.583,0.064,117,8.0,22.8,0.4629999999999999,2369,39.9,162.6,20.4,46,35,70,82.2,14.4,-8,54
0.894,30,0.122,0.19,0.598,0.09,109,7.6,20.8,0.236,3836,31.0,179.2,20.3,72,45,20,98.1,15.6,-2,53
0.957,14,0.179,0.146,0.502,0.173,105,65.7,36.5,0.493,6210,26.9,178.3,22.5,76,0,0,74.0,11.7,-14,62
0.969,41,0.076,0.091,0.41,0.422,57,14.9,39.4,0.3939999999999999,5731,29.0,185.2,22.7,56,33,8,68.1,13.5,-4,55
0.93,61,0.123,0.2189999999999999,0.5489999999999999,0.109,119,5.3,5.0,0.26,9893,20.1,178.2,22.3,61,130,39,68.4,14.5,-6,49
0.96,36,0.152,0.286,0.5489999999999999,0.012,46,7.9,19.7,0.3,4108,30.6,178.3,22.5,39,46,77,83.2,15.7,6,61
0.926,40,0.223,0.249,0.51,0.019,103,6.5,43.6,0.387,9235,28.3,159.6,23.5,40,67,84,65.9,11.9,-7,55
0.903,37,0.179,0.237,0.478,0.105,4,54.3,27.5,0.312,2884,34.9,163.0,21.2,27,14,4,75.6,13.1,14,59
0.925,37,0.295,0.126,0.503,0.076,37,53.2,25.4,0.534,0,31.1,148.8,21.3,31,27,4,87.9,15.8,2,60
0.79,38,0.228,0.3,0.397,0.075,29,55.0,35.1,0.527,10878,22.4,163.2,18.4,50,131,20,87.8,14.7,-3,44
0.964,13,0.1669999999999999,0.178,0.4,0.255,83,27.8,33.0,0.402,6380,26.7,167.3,21.7,54,30,29,75.3,12.1,7,64
0.949,44,0.2269999999999999,0.19,0.522,0.061,160,16.3,33.4,0.5760000000000001,0,32.9,158.0,25.1,38,51,55,81.5,14.0,-6,61
0.971,41,0.222,0.216,0.539,0.023,42,43.1,17.2,0.59,13053,21.9,173.6,21.7,29,117,2,61.9,12.5,1,61
0.957,23,0.083,0.212,0.49,0.216,52,10.7,33.9,0.575,6118,32.4,149.0,25.5,64,77,0,80.9,14.5,-3,63
0.977,32,0.212,0.231,0.506,0.05,17,1.1,35.0,0.275,8707,42.1,158.6,24.0,25,69,12,78.0,12.8,5,60
0.959,13,0.223,0.139,0.5479999999999999,0.09,65,48.8,12.8,0.474,8071,34.6,174.9,20.9,44,29,30,97.1,14.1,-3,61
0.987,19,0.246,0.2289999999999999,0.442,0.083,41,16.0,33.3,0.437,4124,35.2,193.2,18.1,77,64,0,80.7,13.8,-11,60
0.987,40,0.134,0.221,0.588,0.057,142,21.0,30.4,0.367,5919,41.0,152.1,17.9,40,23,46,53.2,13.7,-7,58
0.981,40,0.178,0.2289999999999999,0.4579999999999999,0.134,89,52.2,37.2,0.304,2562,35.1,175.6,22.5,56,27,0,42.1,17.0,-3,65
0.861,58,0.113,0.191,0.523,0.174,132,5.1,28.2,0.65,7931,36.0,182.5,24.4,70,34,83,84.2,12.8,-2,49
